日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元
2025-04-26,更新至12:00,25851.196516666663,25954.299732666666,1421.374696296297,13261.76455985333,136.12287113360503,5070.2368050898185,18468.124236076754
2025-04-26,更新至18:00,25851.196516666663,25954.299732666666,1421.374696296297,13261.76455985333,136.12287113360503,5070.2368050898185,18468.124236076754
2025-04-27,仅0:00预报,49749.519724666665,49749.519724666665,5796.8507666666665,31208.245545466198,0.0,23714.069816141666,54922.31536160786
2025-04-27,更新至6:00,49749.519724666665,52499.234151004115,3230.4628166666653,31208.245545466198,2835.191469575312,13610.600571966661,47654.03758700818
2025-04-27,更新至12:00,49749.519724666665,53438.974051004116,2964.980333333333,31208.245545466198,3603.3187212128123,12439.939173249999,47251.50343992901
2025-04-27,更新至18:00,49749.519724666665,53438.974051004116,2964.980333333333,31208.245545466198,3603.3187212128123,12439.939173249999,47251.50343992901
2025-04-28,仅0:00预报,60245.63419074074,60245.63419074074,4456.965049999999,36209.89659109765,0.0,19593.442581291663,55803.339172389315
2025-04-28,更新至6:00,60245.63419074074,63097.48041995884,3098.205883333333,36209.89659109765,2212.139495523917,13184.313279808332,51606.349366429895
2025-04-28,更新至12:00,60245.63419074074,62480.93709650205,3100.2402166666666,36209.89659109765,1728.1948898651858,13184.945701233331,51123.03718219616
2025-04-28,更新至18:00,60245.63419074074,62480.93709650205,3100.2402166666666,36209.89659109765,1728.1948898651867,13184.945701233331,51123.03718219617
2025-04-29,仅0:00预报,50058.75818518519,50058.75818518519,4976.927249999997,31315.562689863502,0.0,21760.27406347499,53075.83675333849
2025-04-29,更新至6:00,50058.75818518519,50777.33308518518,3211.678216666666,31315.562689863502,921.5559970875001,13406.996265666665,45644.11495261767
2025-04-29,更新至12:00,50058.75818518519,51838.106087654305,2914.776700000001,31315.562689863502,1863.4508873856412,12278.63598111667,45457.64955836581
2025-04-29,更新至18:00,50058.75818518519,51838.106087654305,2914.776700000001,31315.562689863502,1863.4508873856416,12278.63598111667,45457.64955836581
2025-04-30,仅0:00预报,48858.336248,48858.336248,6688.214800000003,30965.802565674796,0.0,25904.900537558344,56870.70310323314
2025-04-30,更新至6:00,48858.336248,50058.93853664197,5222.522099999997,30965.802565674796,1184.5777010394609,21634.901374383317,53785.28164109757
2025-04-30,更新至12:00,48858.336248,49549.493877999994,5273.7608999999975,30965.802565674796,869.2455602390005,21789.82614639165,53624.874272305446
2025-04-30,更新至18:00,48858.336248,49549.493877999994,5273.7608999999975,30965.802565674796,869.2455602390014,21789.82614639165,53624.874272305446
2025-05-01,仅0:00预报,53363.14284218107,53363.14284218107,5217.408149999998,34658.67096388784,0.0,22541.13349499999,57199.804458887826
2025-05-01,更新至6:00,53363.14284218107,55277.80249855967,3482.945616666666,34658.67096388784,2312.6017658208934,12832.260676024996,49803.53340573373
2025-05-01,更新至12:00,53363.14284218107,56590.97365958847,3046.8233999999993,34658.67096388784,3122.9904222815535,11387.75580770833,49169.41719387772
2025-05-01,更新至18:00,53363.14284218107,56590.97365958847,3046.8233999999993,34658.67096388784,3122.990422281555,11387.75580770833,49169.41719387772
2025-05-02,仅0:00预报,29744.007483333327,29744.007483333327,2343.51195,16444.61804645333,0.0,9095.907669975,25540.525716428332
2025-05-02,更新至6:00,29744.007483333327,29764.97921833333,1180.2458999999992,16444.61804645333,26.190061449751482,4168.200815216664,20639.008923119745
2025-05-02,更新至12:00,29744.007483333327,29744.007483333327,1157.9019999999996,16444.61804645333,0.0,4100.621756799998,20545.23980325333
2025-05-02,更新至18:00,29744.007483333327,29744.007483333327,1157.9019999999991,16444.61804645333,2.293393208674388e-12,4100.621756799997,20545.23980325333
2025-05-03,仅0:00预报,28834.64448333333,28834.64448333333,1112.5025999999998,15795.333878279998,0.0,3875.4530733583333,19670.786951638333
2025-05-03,更新至6:00,28834.64448333333,28838.16208333333,1161.0856016666678,15795.333878279998,5.4418151400002,4054.4022976983383,19855.177991118337
2025-05-03,更新至12:00,28834.64448333333,28868.865183333328,1142.6625016666676,15795.333878279998,48.57825235750074,3952.4570389150044,19796.3691695525
2025-05-03,更新至18:00,28834.64448333333,28868.865183333328,1142.6625016666676,15795.333878279998,48.57825235750074,3952.4570389150044,19796.3691695525
2025-05-04,仅0:00预报,57486.610685390944,57486.610685390944,3142.139383333333,36362.83789012006,0.0,13280.274209366666,49643.11209948673
2025-05-04,更新至6:00,57486.610685390944,57684.14347939094,4551.185233333335,36362.83789012006,258.70195421829936,17918.653334666673,54540.19317900503
2025-05-04,更新至12:00,57486.610685390944,57486.610685390944,4946.587866666669,36362.83789012006,1.0250801096844953e-12,19585.68753176667,55948.525421886734
2025-05-04,更新至18:00,57486.610685390944,57486.610685390944,4946.587866666669,36362.83789012006,3.213045829397743e-12,19585.68753176667,55948.525421886734
2025-05-05,仅0:00预报,58772.317745473236,58772.317745473236,4985.372433333334,37253.26206601162,0.0,19025.1800784,56278.44214441162
2025-05-05,更新至6:00,58772.317745473236,58772.317745473236,3676.783853499992,37253.26206601162,0.0,16113.547214793381,53366.809280805006
2025-05-05,更新至12:00,58772.317745473236,58772.317745473236,3689.5982201666584,37253.26206601162,0.0,16120.696876276714,53373.95894228834
2025-05-05,更新至18:00,58772.317745473236,58772.317745473236,3689.5982201666584,37253.26206601162,2.0706295345007677e-12,16120.696876276714,53373.95894228834
2025-05-06,仅0:00预报,52273.94406666666,52273.94406666666,6630.425983333336,33562.44476116833,0.0,27399.324768908347,60961.76953007668
2025-05-06,更新至6:00,52273.94406666666,55714.271469547326,4681.297516666668,33562.44476116833,3071.8486556113003,20699.084394275007,57333.377811054634
2025-05-06,更新至12:00,52273.94406666666,55149.17717718518,4533.8097166666685,33562.44476116833,2989.8395245069005,20017.163682591672,56569.4479682669
2025-05-06,更新至18:00,52273.94406666666,55149.17717718518,4533.8097166666685,33562.44476116833,2989.8395245069046,20017.163682591672,56569.447968266904
2025-05-07,仅0:00预报,55119.943108847736,55119.943108847736,6561.756849999999,35672.01882413,0.0,25662.401795733327,61334.420619863326
2025-05-07,更新至6:00,55119.943108847736,58875.566212139915,3689.8333666666667,35672.01882413,3379.0342951567577,15515.782983183335,54566.83610247009
2025-05-07,更新至12:00,55119.943108847736,58641.52065534979,3632.988083333333,35672.01882413,2937.1620833161987,15312.131294333334,53921.31220177953
2025-05-07,更新至18:00,55119.943108847736,58641.5206553498,3632.988083333333,35672.01882413,2937.1620833162087,15312.131294333334,53921.31220177954
2025-05-08,仅0:00预报,59647.236793415635,59647.236793415635,2968.5486166666674,36771.69358195178,0.0,12292.032504266668,49063.72608621845
2025-05-08,更新至6:00,59647.236793415635,59915.382593415634,3470.7658833333335,36771.69358195178,414.82825624499895,14551.474505266668,51737.99634346345
2025-05-08,更新至12:00,59647.236793415635,61398.614174279835,2713.457833333333,36771.69358195178,1521.9588097661122,11474.370797666666,49768.02318938456
2025-05-08,更新至18:00,59647.236793415635,61398.614174279835,2713.457833333333,36771.69358195178,1521.9588097661126,11474.370797666666,49768.02318938456
2025-05-09,仅0:00预报,27534.764183333333,27534.764183333333,1540.5748,14848.579843516669,0.0,5676.683173075,20525.26301659167
2025-05-09,更新至6:00,27534.764183333333,28201.808983333336,1829.8768333333364,14848.579843516669,921.4935184899975,6947.822066700009,22717.895428706674
2025-05-09,更新至12:00,27534.764183333333,28161.236583333335,1399.8413166666662,14848.579843516669,874.3930747199984,4964.095102799998,20687.068021036666
2025-05-09,更新至18:00,27534.764183333333,28161.23658333333,1399.8413166666662,14848.579843516669,874.3930747199952,4964.095102799998,20687.068021036663
2025-05-10,仅0:00预报,27881.6722125,27881.6722125,1618.6789999999994,15016.655803875417,0.0,5825.015102591664,20841.67090646708
2025-05-10,更新至6:00,27881.6722125,28711.681966666663,1217.7932833333343,15016.655803875417,1124.2280476918747,4061.0211722083377,20201.90502377563
2025-05-10,更新至12:00,27881.6722125,28398.1041825,1301.5530000000008,15016.655803875417,682.9337149888775,4433.54168386667,20133.131202730965
2025-05-10,更新至18:00,27881.6722125,28398.1041825,1301.5530000000008,15016.655803875417,682.9337149888775,4433.54168386667,20133.131202730965
2025-05-11,仅0:00预报,57725.32496851852,57725.32496851852,3872.4240833333342,36006.152112893455,0.0,15235.234871283337,51241.38698417679
2025-05-11,更新至6:00,57725.32496851852,59339.393080864196,4218.153349999999,36006.152112893455,1649.1392750479936,18021.86702653332,55677.15841447477
2025-05-11,更新至12:00,57725.32496851852,58522.914885185186,4329.663216666667,36006.152112893455,1051.6721038700018,18209.82995609999,55267.65417286345
2025-05-11,更新至18:00,57725.32496851852,58522.91488518519,4329.663216666665,36006.152112893455,1051.6721038700039,18209.829956099988,55267.65417286345
2025-05-12,仅0:00预报,50022.48526666667,50022.48526666667,6756.7068711934135,32233.20056791833,0.0,27369.875596973565,59603.0761648919
2025-05-12,更新至6:00,50022.48526666667,57790.698639934155,3122.536333333333,32233.20056791833,6501.477478690112,12695.920819466666,51430.59886607511
2025-05-12,更新至12:00,50022.48526666667,55726.16648725926,3412.1040500000054,32233.20056791833,4697.448718836964,13808.855309016686,50739.504595771985
2025-05-12,更新至18:00,50022.48526666667,55726.16648725926,3412.104050000002,32233.20056791833,4697.448718836964,13808.855309016679,50739.50459577197
2025-05-13,仅0:00预报,59342.747999794236,59342.747999794236,2094.245716666666,36306.320898890735,0.0,7358.2245235916635,43664.5454224824
2025-05-13,更新至6:00,59342.747999794236,60324.13640144033,3434.742450000001,36306.320898890735,1243.0562911946288,14746.19621714167,52295.57340722703
2025-05-13,更新至12:00,59342.747999794236,60660.14145082304,3341.213366666668,36306.320898890735,1484.469657016015,14453.091366641673,52243.881922548426
2025-05-13,更新至18:00,59342.747999794236,60660.14145082304,3341.213366666668,36306.320898890735,1484.4696570160152,14453.091366641673,52243.881922548426
2025-05-14,仅0:00预报,56853.58923580247,56853.58923580247,5608.345750000001,36094.00110976933,0.0,24333.60607464167,60427.607184411
2025-05-14,更新至6:00,56853.58923580247,60629.23339444444,2876.046716666666,36094.00110976933,2558.0897865383326,12201.865412283329,50853.95630859099
2025-05-14,更新至12:00,56853.58923580247,58676.31716111111,2993.0559833333327,36094.00110976933,1252.4498702183328,12678.42015200833,50024.87113199599
2025-05-14,更新至18:00,56853.58923580247,58676.31716111111,2993.0559833333327,36094.00110976933,1252.449870218336,12678.42015200833,50024.87113199599
2025-05-15,仅0:00预报,54603.68201399176,54603.68201399176,6555.788799999999,35353.722413329335,0.0,26232.990369225,61586.712782554336
2025-05-15,更新至6:00,54603.68201399176,60089.29360925925,3975.3767500000004,35353.722413329335,4151.574106647586,17361.689273891665,56866.98579386859
2025-05-15,更新至12:00,54603.68201399176,56324.647285802464,4050.590733333333,35353.722413329335,1238.1253592296298,17680.21167843333,54272.059450992296
2025-05-15,更新至18:00,54603.68201399176,56324.647285802464,4050.590733333333,35353.722413329335,1238.125359229635,17680.21167843333,54272.059450992296
2025-05-16,仅0:00预报,27775.1501,27775.1501,1265.2157290123462,15135.6357699,0.0,4167.151473944447,19302.787243844446
2025-05-16,更新至6:00,27775.1501,27775.1501,1327.3689744855963,15135.6357699,0.0,4409.8206913086415,19545.45646120864
2025-05-16,更新至12:00,27775.1501,27775.1501,1250.2044078189294,15135.6357699,0.0,4087.607683725307,19223.243453625306
2025-05-16,更新至18:00,27775.1501,27775.150100000006,1250.2044078189294,15135.6357699,1.5011301002232357e-11,4087.607683725307,19223.24345362532
2025-05-17,仅0:00预报,28112.20871666666,28112.20871666666,1209.1059666666665,15329.08569541,0.0,4019.691517166666,19348.777212576664
2025-05-17,更新至6:00,28112.20871666666,28112.20871666666,1358.317633333333,15329.08569541,0.0,4566.945785008333,19896.031480418333
2025-05-17,更新至12:00,28112.20871666666,28210.58484423868,1327.4558833333315,15329.08569541,79.19290170055869,4362.938389191657,19771.216986302214
2025-05-17,更新至18:00,28112.20871666666,28210.58484423868,1327.4558833333313,15329.08569541,79.19290170055869,4362.938389191656,19771.216986302214
2025-05-18,仅0:00预报,60831.84254032921,60831.84254032921,2367.9733500000007,37108.396964718886,0.0,10011.86548816667,47120.26245288555
2025-05-18,更新至6:00,60831.84254032921,61129.56354032922,2258.1801333333324,37108.396964718886,430.5957546650003,9629.645207266662,47168.637926650554
2025-05-18,更新至12:00,60831.84254032921,60895.638540329215,2266.627716666665,37108.396964718886,98.69400690000039,9685.222107149992,46892.31307876887
2025-05-18,更新至18:00,60831.84254032921,60895.63854032921,2266.627716666666,37108.396964718886,98.69400690000137,9685.222107149995,46892.313078768886
2025-05-19,仅0:00预报,53166.88165864197,53166.88165864197,2917.829333333335,33553.974062133515,0.0,11946.80787239167,45500.781934525185
2025-05-19,更新至6:00,53166.88165864197,53867.62372764197,3237.8151833333322,33553.974062133515,809.0405389299027,13486.99841468333,47850.01301574675
2025-05-19,更新至12:00,53166.88165864197,53882.275928641975,3239.439833333332,33553.974062133515,821.8448096520005,13497.00057240833,47872.81944419385
2025-05-19,更新至18:00,53166.88165864197,53882.275928641975,3239.439833333334,33553.974062133515,821.8448096520015,13497.000572408333,47872.81944419385
2025-05-20,仅0:00预报,53180.63677448559,53180.63677448559,6408.535566666667,33787.8997906708,0.0,24258.158794391675,58046.05858506248
2025-05-20,更新至6:00,53180.63677448559,58459.880473687226,3323.5377499999995,33787.8997906708,4250.914579439642,13888.076748499998,51926.89111861044
2025-05-20,更新至12:00,53180.63677448559,57438.206976337446,3408.337199999999,33787.8997906708,3184.9048846180585,14172.465525783331,51145.27020107219
2025-05-20,更新至18:00,53180.63677448559,57438.206976337446,3408.337199999999,33787.8997906708,3184.9048846180604,14172.465525783331,51145.27020107219
2025-05-21,仅0:00预报,50132.75421666666,50132.75421666666,6797.073231687243,32470.650729484994,0.0,26491.617464613475,58962.26819409847
2025-05-21,更新至6:00,50132.75421666666,57380.18510185185,2761.369716666666,32470.650729484994,6489.216377427438,10710.210526491664,49670.0776334041
2025-05-21,更新至12:00,50132.75421666666,55511.17362942385,2888.1567833333324,32470.650729484994,4850.701519867188,11062.642736849997,48383.994986202175
2025-05-21,更新至18:00,50132.75421666666,55511.17362942385,2888.1567833333324,32470.650729484994,4850.701519867191,11062.642736849997,48383.99498620219
2025-05-22,仅0:00预报,52569.15881666666,52569.15881666666,5280.779333333331,33679.34974437333,0.0,17536.557376699995,51215.907121073324
2025-05-22,更新至6:00,52569.15881666666,53436.41435596706,4256.7594,33679.34974437333,796.7262084640704,16438.143698516666,50914.21965135406
2025-05-22,更新至12:00,52569.15881666666,53548.86256975308,3819.40485,33679.34974437333,627.6205978237067,15129.335202333334,49436.30554453037
2025-05-22,更新至18:00,52569.15881666666,53548.862569753095,3819.40485,33679.34974437333,627.6205978237114,15129.335202333334,49436.305544530376
2025-05-23,仅0:00预报,26827.518406999996,26827.518406999996,1794.3683,14308.069376026364,0.0,6565.219898525001,20873.289274551364
2025-05-23,更新至6:00,26827.518406999996,26939.09413116667,1369.2998150000003,14308.069376026364,147.45864029338213,4704.503906243334,19160.03192256308
2025-05-23,更新至12:00,26827.518406999996,28867.44384449999,1208.4124983333338,14308.069376026364,1932.7009023968676,4066.3134543766687,20307.0837327999
2025-05-23,更新至18:00,26827.518406999996,28867.443844499994,1208.4124983333336,14308.069376026364,1932.7009023968737,4066.3134543766673,20307.083732799903
2025-05-24,仅0:00预报,27542.757805999994,27542.757805999994,1632.8237666666685,14896.212525117799,0.0,5749.749045333338,20645.961570451138
2025-05-24,更新至6:00,27542.757805999994,27542.757805999994,1260.4630000000013,14896.212525117799,0.0,4220.431173708336,19116.643698826134
2025-05-24,更新至12:00,27542.757805999994,27542.757805999994,1160.4892166666677,14896.212525117799,0.0,3798.2616392166688,18694.474164334468
2025-05-24,更新至18:00,27542.757805999994,27542.757806,1160.4892166666677,14896.212525117799,4.1698058339534324e-13,3798.2616392166688,18694.474164334468
2025-05-25,仅0:00预报,53811.81399465021,53811.81399465021,2768.8180500000003,33832.22675982741,0.0,11013.719815166667,44845.94657499408
2025-05-25,更新至6:00,53811.81399465021,54826.54481028806,2853.667883333334,33832.22675982741,1068.074538414285,11306.11146409167,46206.41276233337
2025-05-25,更新至12:00,53811.81399465021,54493.66319465021,3033.8418323045153,33832.22675982741,797.6616601974999,12018.186846868795,46648.075266893706
2025-05-25,更新至18:00,53811.81399465021,54493.66319465021,3033.8418323045153,33832.22675982741,797.6616601975022,12018.186846868795,46648.07526689371
2025-05-26,仅0:00预报,50781.680116166666,50781.680116166666,9599.701066666665,32821.470160050565,0.0,36063.23642399999,68884.70658405055
2025-05-26,更新至6:00,50781.680116166666,56591.098256084355,4082.2274166666675,32821.470160050565,4701.862273584995,14687.650637800003,52210.98307143556
2025-05-26,更新至12:00,50781.680116166666,58532.10996369753,3296.53745,32821.470160050565,6467.9283424093765,11834.439045816664,51123.8375482766
2025-05-26,更新至18:00,50781.680116166666,58532.10996369753,3296.53745,32821.470160050565,6467.9283424093765,11834.439045816664,51123.8375482766
2025-05-27,仅0:00预报,49639.91035,49639.91035,6432.47843,32128.43226151166,0.0,25745.325894908336,57873.75815641999
2025-05-27,更新至6:00,49639.91035,56821.84208861935,4013.1823166666672,32128.43226151166,5990.412827279599,17152.621773483334,55271.466862274596
2025-05-27,更新至12:00,49639.91035,53425.26310816666,4037.940583333334,32128.43226151166,2885.841744048948,17263.488606608335,52277.762612168946
2025-05-27,更新至18:00,49639.91035,53425.26310816666,4037.940583333334,32128.43226151166,2885.841744048951,17263.488606608335,52277.762612168946
2025-05-28,仅0:00预报,55991.97219485596,55991.97219485596,3209.5456666666664,34699.63402232247,0.0,11466.052281116667,46165.686303439135
2025-05-28,更新至6:00,55991.97219485596,57172.824065637855,3247.237083333334,34699.63402232247,1245.6415129183022,11383.214903825003,47328.490439065776
2025-05-28,更新至12:00,55991.97219485596,56911.80391363785,3037.561033333334,34699.63402232247,1028.9976647940973,10863.43174264167,46592.06342975824
2025-05-28,更新至18:00,55991.97219485596,56911.80391363785,3037.561033333334,34699.63402232247,1028.9976647940975,10863.43174264167,46592.06342975824
2025-05-29,仅0:00预报,55561.944492181065,55561.944492181065,4754.121916666665,35027.8061073322,0.0,17353.002520508326,52380.808627840524
2025-05-29,更新至6:00,55561.944492181065,61810.36949504526,2570.2863333333335,35027.8061073322,4811.681345264187,10551.878983566667,50391.36643616306
2025-05-29,更新至12:00,55561.944492181065,58850.39247536625,2941.7767000000003,35027.8061073322,2319.3303398278613,11504.185893975,48851.32234113506
2025-05-29,更新至18:00,55561.944492181065,58850.39247536624,2941.7767000000003,35027.8061073322,2319.330339827863,11504.185893975,48851.32234113507
2025-05-30,仅0:00预报,26833.58398333333,26833.58398333333,1508.2474111111128,14390.978354576662,0.0,5344.112636480562,19735.090991057223
2025-05-30,更新至6:00,26833.58398333333,27208.80138333333,1452.4191469135808,14390.978354576662,502.4010321150048,5001.365925492903,19894.745312184572
2025-05-30,更新至12:00,26833.58398333333,27064.558783333327,1427.019763580247,14390.978354576662,308.3810532600031,4963.609806459568,19662.969214296234
2025-05-30,更新至18:00,26833.58398333333,27064.558783333334,1427.019763580247,14390.978354576662,308.3810532600072,4963.609806459568,19662.969214296238
2025-05-31,仅0:00预报,28935.77141666667,28935.77141666667,994.4010500002141,15721.821683371669,0.0,2815.1208182671826,18536.942501638852
2025-05-31,更新至6:00,28935.77141666667,28935.771416666663,960.7846000000025,15721.821683371669,2.411366040178109e-12,3048.9796132750034,18770.801296646674
2025-05-31,更新至12:00,28935.77141666667,28935.77141666667,947.2207500000025,15721.821683371669,0.0,3005.4982794750044,18727.319962846672
2025-05-31,更新至18:00,28935.77141666667,28935.771416666663,947.2207500000025,15721.821683371669,9.729546945891342e-13,3005.4982794750044,18727.319962846675
2025-06-01,仅0:00预报,79091.90448415637,79091.90448415637,3410.910233333335,49645.6376701867,0.0,14254.748035358338,63900.385705545035
2025-06-01,更新至6:00,79091.90448415637,79091.90448415637,1865.6006333333344,49645.6376701867,0.0,6733.130657508335,56378.768327695034
2025-06-01,更新至12:00,79091.90448415637,79091.90448415637,2159.1379333333343,49645.6376701867,1.4244619706005322e-12,8152.914049291668,57798.55171947837
2025-06-01,更新至18:00,79091.90448415637,79091.90448415637,2159.1379333333343,49645.6376701867,2.856040737242438e-13,8152.914049291668,57798.55171947837
2025-06-02,仅0:00预报,80682.46415946502,80682.46415946502,1911.853583333333,50708.18156477845,0.0,7932.574708016666,58640.756272795115
2025-06-02,更新至6:00,80682.46415946502,80697.23235946501,2365.710733333332,50708.18156477845,22.846774605000196,10413.482849624994,61144.51118900845
2025-06-02,更新至12:00,80682.46415946502,80693.58285946501,2223.0069166666663,50708.18156477845,17.200906867499985,9855.78073050833,60581.16320215429
2025-06-02,更新至18:00,80682.46415946502,80693.58285946501,2223.0069166666663,50708.18156477845,17.200906867500926,9855.78073050833,60581.16320215429
2025-06-03,仅0:00预报,74157.96425555555,74157.96425555555,1986.031916666668,46305.75601110368,0.0,7839.786333391672,54145.54234449535
2025-06-03,更新至6:00,74157.96425555555,77740.02716255143,1875.1478166666673,46305.75601110368,3951.089898554567,7611.892220108334,57868.73812976658
2025-06-03,更新至12:00,74157.96425555555,75136.13490720163,1950.933116666667,46305.75601110368,870.0149925954615,7898.522890941667,55074.29389464081
2025-06-03,更新至18:00,74157.96425555555,75136.13490720163,1950.933116666667,46305.75601110368,870.0149925954615,7898.522890941667,55074.29389464081
2025-06-04,仅0:00预报,85182.42934917693,85182.42934917693,1108.2961333333346,53061.699301178516,0.0,3760.3322055500003,56822.03150672852
2025-06-04,更新至6:00,85182.42934917693,85183.92124917693,3235.577500000001,53061.699301178516,2.3080065975013975,14063.147193233337,67127.15450100935
2025-06-04,更新至12:00,85182.42934917693,88212.23381283332,1451.3957333333346,53061.699301178516,3694.999014199886,6096.420282041669,62853.11859742007
2025-06-04,更新至18:00,85182.42934917693,88212.23381283334,1451.3957333333344,53061.699301178516,3694.9990141998915,6096.420282041669,62853.11859742008
2025-06-05,仅0:00预报,73994.61224053496,73994.61224053496,3693.500866666667,45940.4498936088,0.0,15039.716209225,60980.1661028338
2025-06-05,更新至6:00,73994.61224053496,76314.21296975308,2695.2138833333347,45940.4498936088,2619.0007501023147,10975.014245433336,59534.46488914445
2025-06-05,更新至12:00,73994.61224053496,76268.25579588478,2530.6063166666663,45940.4498936088,2523.3360740436733,10424.843655458333,58888.629623110806
2025-06-05,更新至18:00,73994.61224053496,76268.25579588478,2530.6063166666663,45940.4498936088,2523.3360740436733,10424.843655458333,58888.629623110806
2025-06-06,仅0:00预报,36977.75285,36977.75285,2059.865116666665,22247.651657588332,0.0,7522.070056216661,29769.721713804993
2025-06-06,更新至6:00,36977.75285,36997.73054999999,3074.700233333333,22247.651657588332,24.97412276999943,10492.730793508332,32765.356573866666
2025-06-06,更新至12:00,36977.75285,37471.85695,2496.964333333334,22247.651657588332,317.4864052500025,8582.809079716668,31147.947142555
2025-06-06,更新至18:00,36977.75285,37471.85695,2496.964333333334,22247.651657588332,317.4864052500053,8582.809079716668,31147.947142555007
2025-06-07,仅0:00预报,38886.57917674897,38886.57917674897,1276.3242666666665,22398.390941596896,0.0,4766.993688566667,27165.384630163564
2025-06-07,更新至6:00,38886.57917674897,38886.57917674897,1689.0892049382728,22398.390941596896,1.2050804798491299e-14,5802.782099286117,28201.17304088301
2025-06-07,更新至12:00,38886.57917674897,41111.25973847737,1036.5217382716057,22398.390941596896,1881.2312199838889,3332.9090581361156,27612.5312197169
2025-06-07,更新至18:00,38886.57917674897,41111.25973847736,1036.5217382716057,22398.390941596896,1881.23121998389,3332.9090581361156,27612.5312197169
2025-06-08,仅0:00预报,70803.31296769547,70803.31296769547,3391.449599999999,44413.465537797405,0.0,12882.326029566662,57295.79156736407
2025-06-08,更新至6:00,70803.31296769547,73670.09743806583,2343.009687833335,44413.465537797405,3077.9308124332056,8972.911191103673,56464.30754133429
2025-06-08,更新至12:00,70803.31296769547,73149.39956719341,2304.420921166668,44413.465537797405,2394.0079646316553,8893.846236803673,55701.31973923273
2025-06-08,更新至18:00,70803.31296769547,73149.39956719341,2304.420921166668,44413.465537797405,2394.007964631659,8893.846236803673,55701.319739232735
2025-06-09,仅0:00预报,80124.81107339711,80124.81107339711,1897.5859999999993,50602.17979097673,0.0,8103.759545749996,58705.93933672672
2025-06-09,更新至6:00,80124.81107339711,80124.81107339711,1921.9594681666651,50602.17979097673,0.0,8623.020302378995,59225.20009335572
2025-06-09,更新至12:00,80124.81107339711,80425.81554808846,1894.2434848333319,50602.17979097673,256.54611377944553,8482.700517653995,59341.42642241017
2025-06-09,更新至18:00,80124.81107339711,80425.81554808847,1894.2434848333319,50602.17979097673,256.5461137794567,8482.700517653995,59341.42642241018
2025-06-10,仅0:00预报,73090.75557263373,73090.75557263373,4645.04135,46005.76367548255,0.0,19037.616546683334,65043.380222165884
2025-06-10,更新至6:00,73090.75557263373,73483.0986393004,4238.79725866667,46005.76367548255,532.2661292949992,16385.956458753015,62923.98626353056
2025-06-10,更新至12:00,73090.75557263373,75349.48316069957,3417.4013920000034,46005.76367548255,2223.7919348343507,13806.593340511346,62036.14895082825
2025-06-10,更新至18:00,73090.75557263373,75349.48316069957,3417.4013920000034,46005.76367548255,2223.791934834351,13806.593340511346,62036.14895082825
2025-06-11,仅0:00预报,79541.80516666666,79541.80516666666,5961.927133333333,50590.62464644229,0.0,25031.225173491664,75621.84981993395
2025-06-11,更新至6:00,79541.80516666666,81056.97010288064,3043.4003833333327,50590.62464644229,1228.1583614910164,12919.242007716664,64738.02501564997
2025-06-11,更新至12:00,79541.80516666666,82248.71286337037,2450.3471333333327,50590.62464644229,2452.3443048734334,10404.300408349996,63447.26935966572
2025-06-11,更新至18:00,79541.80516666666,82248.71286337037,2450.3471333333327,50590.62464644229,2452.3443048734343,10404.300408349996,63447.26935966572
2025-06-12,仅0:00预报,77149.3650936214,77149.3650936214,2917.800499999998,48698.37537439971,0.0,12013.150690183325,60711.526064583035
2025-06-12,更新至6:00,77149.3650936214,77737.11117179424,2716.460050000001,48698.37537439971,667.557083672134,11785.726555800005,61151.659013871846
2025-06-12,更新至12:00,77149.3650936214,77180.12117745473,2722.775250000001,48698.37537439971,26.213410251151334,11825.703891916672,60550.29267656753
2025-06-12,更新至18:00,77149.3650936214,77180.16645912139,2722.7666333333345,48698.37537439971,26.304426401142052,11825.645875900007,60550.32567670086
2025-06-13,仅0:00预报,34800.564783333335,34800.564783333335,2476.7948500000252,20658.879093465,0.0,7906.497752208435,28565.376845673432
2025-06-13,更新至6:00,34800.564783333335,34905.23588333333,2380.956083333332,20658.879093465,131.0850282074943,8307.946999516664,29097.911121189158
2025-06-13,更新至12:00,34800.564783333335,36978.094783333334,1628.541716666665,20658.879093465,1822.068688345003,5257.451415783329,27738.39919759333
2025-06-13,更新至18:00,34800.564783333335,36978.01948333334,1628.542666666665,20658.879093465,1821.9273935425122,5257.457812133329,27738.26429914084
2025-06-14,仅0:00预报,35219.80121666667,35219.80121666667,1581.4385999999988,20912.845550023336,0.0,5518.307521899995,26431.15307192333
2025-06-14,更新至6:00,35219.80121666667,35370.74721666667,2088.7326999999996,20912.845550023336,188.89718993999963,6275.811853141666,27377.554593105
2025-06-14,更新至12:00,35219.80121666667,35370.74721666667,2015.1505166666657,20912.845550023336,188.89718993999963,6433.453160833331,27535.195900796665
2025-06-14,更新至18:00,35219.80121666667,35370.835910333335,2015.1300166666656,20912.845550023336,189.06378325410225,6433.31513433333,27535.22446761077
2025-06-15,仅0:00预报,70740.30508847735,70740.30508847735,7444.585483333335,45052.770540350946,0.0,29341.250782533338,74394.02132288428
2025-06-15,更新至6:00,70740.30508847735,75464.94982510287,2764.577183333333,45052.770540350946,3342.8465252229666,11203.763410566664,59599.38047614058
